"","country_code","date","pb95","diesel","heating_gasoil","heavy_fuel_oil","lpg","country_name","country_name_pl"
"18706","MT",2005-05-02,0.889,0.856,0.422,176.87,NA,"Malta","Malta"
"18707","MT",2005-04-25,0.887,0.855,0.422,176.62,NA,"Malta","Malta"
"18708","MT",2005-04-18,0.886,0.853,0.421,176.37,NA,"Malta","Malta"
"18709","MT",2005-04-11,0.885,0.853,0.421,176.21,NA,"Malta","Malta"
"18710","MT",2005-04-04,0.872,0.834,0.372,176.29,NA,"Malta","Malta"
"18711","MT",2005-03-21,0.867,0.83,0.37,175.39,NA,"Malta","Malta"
"18712","MT",2005-03-14,0.867,0.83,0.37,175.31,NA,"Malta","Malta"
"18713","MT",2005-03-07,0.869,0.832,0.371,175.8,NA,"Malta","Malta"
"18714","MT",2005-02-28,0.869,0.832,0.371,175.76,NA,"Malta","Malta"
"18715","MT",2005-02-21,0.87,0.833,0.371,176,NA,"Malta","Malta"
"18716","MT",2005-02-14,0.871,0.834,0.372,176.17,NA,"Malta","Malta"
"18717","MT",2005-02-07,0.872,0.835,0.372,176.33,NA,"Malta","Malta"
"18718","MT",2005-01-31,0.87,0.833,0.371,175.92,NA,"Malta","Malta"
"18719","MT",2005-01-24,0.869,0.832,0.371,175.68,NA,"Malta","Malta"
"18720","MT",2005-01-17,0.867,0.83,0.37,175.27,NA,"Malta","Malta"
"18721","MT",2005-01-10,0.868,0.831,0.37,175.51,NA,"Malta","Malta"
"18722","MT",2005-01-03,0.863,0.827,0.368,174.63,NA,"Malta","Malta"
"18723","NL",2024-06-03,1.994,1.694,0,0,0.752,"Netherlands","Holandia"
"18724","NL",2024-05-27,2,1.696,0,0,0.763,"Netherlands","Holandia"
"18725","NL",2024-05-20,2.018,1.709,0,0,0.778,"Netherlands","Holandia"
"18726","NL",2024-05-13,2.046,1.739,0,0,0.788,"Netherlands","Holandia"
"18727","NL",2024-05-06,2.068,1.762,0,0,0.79,"Netherlands","Holandia"
"18728","NL",2024-04-29,2.081,1.783,0,0,0.799,"Netherlands","Holandia"
"18729","NL",2024-04-22,2.088,1.8,0,0,0.803,"Netherlands","Holandia"
"18730","NL",2024-04-15,2.094,1.822,0,0,0.81,"Netherlands","Holandia"
"18731","NL",2024-04-08,2.084,1.823,0,0,0.818,"Netherlands","Holandia"
"18732","NL",2024-04-01,2.053,1.798,0,0,0.827,"Netherlands","Holandia"
"18733","NL",2024-03-25,2.031,1.802,0,0,0.828,"Netherlands","Holandia"
"18734","NL",2024-03-18,2.005,1.79,0,0,0.832,"Netherlands","Holandia"
"18735","NL",2024-03-11,1.988,1.797,0,0,0.835,"Netherlands","Holandia"
"18736","NL",2024-03-04,1.992,1.807,0,0,0.837,"Netherlands","Holandia"
"18737","NL",2024-02-26,1.98,1.817,0,0,0.83,"Netherlands","Holandia"
"18738","NL",2024-02-19,1.989,1.834,0,0,0.828,"Netherlands","Holandia"
"18739","NL",2024-02-12,1.97,1.82,0,0,0.826,"Netherlands","Holandia"
"18740","NL",2024-02-05,1.946,1.782,0,0,0.817,"Netherlands","Holandia"
"18741","NL",2024-01-29,1.935,1.763,0,0,0.817,"Netherlands","Holandia"
"18742","NL",2024-01-22,1.919,1.743,0,0,0.818,"Netherlands","Holandia"
"18743","NL",2024-01-15,1.911,1.739,0,0,0.815,"Netherlands","Holandia"
"18744","NL",2024-01-08,1.904,1.727,0,0,0.804,"Netherlands","Holandia"
"18745","NL",2024-01-01,1.895,1.715,0,0,0.804,"Netherlands","Holandia"
"18746","NL",2023-12-25,1.888,1.711,0,0,0.819,"Netherlands","Holandia"
"18747","NL",2023-12-18,1.887,1.714,0,0,0.803,"Netherlands","Holandia"
"18748","NL",2023-12-11,1.909,1.738,0,0,0.798,"Netherlands","Holandia"
"18749","NL",2023-12-04,1.935,1.763,0,0,0.802,"Netherlands","Holandia"
"18750","NL",2023-11-27,1.951,1.781,0,0,0.801,"Netherlands","Holandia"
"18751","NL",2023-11-20,1.969,1.796,0,0,0.8,"Netherlands","Holandia"
"18752","NL",2023-11-13,1.997,1.831,0,0,0.805,"Netherlands","Holandia"
"18753","NL",2023-11-06,2.009,1.86,0,0,0.797,"Netherlands","Holandia"
"18754","NL",2023-10-30,2.009,1.869,0,0,0.796,"Netherlands","Holandia"
"18755","NL",2023-10-23,2.028,1.891,0,0,0.8,"Netherlands","Holandia"
"18756","NL",2023-10-16,2.031,1.888,0,0,0.807,"Netherlands","Holandia"
"18757","NL",2023-10-09,2.058,1.903,0,0,0.803,"Netherlands","Holandia"
"18758","NL",2023-10-02,2.104,1.936,0,0,0.809,"Netherlands","Holandia"
"18759","NL",2023-09-25,2.129,1.951,0,0,0.793,"Netherlands","Holandia"
"18760","NL",2023-09-18,2.139,1.957,0,0,0.787,"Netherlands","Holandia"
"18761","NL",2023-09-11,2.105,1.885,0,0,0.753,"Netherlands","Holandia"
"18762","NL",2023-09-04,2.107,1.858,0,0,0.749,"Netherlands","Holandia"
"18763","NL",2023-08-28,2.083,1.824,0,0,0.735,"Netherlands","Holandia"
"18764","NL",2023-08-21,2.08,1.821,0,0,0.729,"Netherlands","Holandia"
"18765","NL",2023-08-14,2.08,1.821,0,0,0.729,"Netherlands","Holandia"
"18766","NL",2023-08-07,2.07,1.8,0,0,0.731,"Netherlands","Holandia"
"18767","NL",2023-07-31,2.052,1.743,0,0,0.727,"Netherlands","Holandia"
"18768","NL",2023-07-24,1.998,1.676,0,0,0.73,"Netherlands","Holandia"
"18769","NL",2023-07-17,1.984,1.662,0,0,0.728,"Netherlands","Holandia"
"18770","NL",2023-07-10,1.971,1.649,0,0,0.732,"Netherlands","Holandia"
"18771","NL",2023-07-03,1.976,1.643,0,0,0.749,"Netherlands","Holandia"
"18772","NL",2023-06-26,1.828,1.537,0,0,0.717,"Netherlands","Holandia"
"18773","NL",2023-06-19,1.829,1.526,0,0,0.723,"Netherlands","Holandia"
"18774","NL",2023-06-12,1.829,1.519,0,0,0.736,"Netherlands","Holandia"
"18775","NL",2023-06-05,1.81,1.502,0,0,0.748,"Netherlands","Holandia"
"18776","NL",2023-05-29,1.819,1.509,0,0,0.753,"Netherlands","Holandia"
"18777","NL",2023-05-22,1.807,1.506,0,0,0.761,"Netherlands","Holandia"
"18778","NL",2023-05-15,1.802,1.501,0,0,0.766,"Netherlands","Holandia"
"18779","NL",2023-05-08,1.791,1.491,0,0,0.766,"Netherlands","Holandia"
"18780","NL",2023-05-01,1.821,1.526,0,0,0.777,"Netherlands","Holandia"
"18781","NL",2023-04-24,1.834,1.556,0,0,0.8,"Netherlands","Holandia"
"18782","NL",2023-04-17,1.878,1.601,0,0,0.817,"Netherlands","Holandia"
"18783","NL",2023-04-10,1.881,1.62,0,0,0.828,"Netherlands","Holandia"
"18784","NL",2023-04-03,1.842,1.611,0,0,0.838,"Netherlands","Holandia"
"18785","NL",2023-03-27,1.8,1.613,0,0,0.859,"Netherlands","Holandia"
"18786","NL",2023-03-20,1.78,1.594,0,0,0.865,"Netherlands","Holandia"
"18787","NL",2023-03-13,1.831,1.652,0,0,0.864,"Netherlands","Holandia"
"18788","NL",2023-03-06,1.83,1.675,0,0,0.869,"Netherlands","Holandia"
"18789","NL",2023-02-27,1.802,1.64,1.902,745,0.858,"Netherlands","Holandia"
"18790","NL",2023-02-20,1.816,1.66,1.902,745,0.839,"Netherlands","Holandia"
"18791","NL",2023-02-13,1.817,1.683,1.902,745,0.826,"Netherlands","Holandia"
"18792","NL",2023-02-06,1.835,1.748,1.902,745,0.805,"Netherlands","Holandia"
"18793","NL",2023-01-30,1.864,1.819,1.902,745,0.788,"Netherlands","Holandia"
"18794","NL",2023-01-23,1.839,1.784,1.902,745,0.773,"Netherlands","Holandia"
"18795","NL",2023-01-16,1.813,1.768,1.902,745,0.777,"Netherlands","Holandia"
"18796","NL",2023-01-09,1.803,1.774,1.902,745,0.772,"Netherlands","Holandia"
"18797","NL",2023-01-02,1.795,1.781,1.902,745,0.764,"Netherlands","Holandia"
"18798","NL",2022-12-26,1.757,1.754,1.902,745,0.774,"Netherlands","Holandia"
"18799","NL",2022-12-19,1.742,1.751,1.902,745,0.789,"Netherlands","Holandia"
"18800","NL",2022-12-12,1.73,1.713,1.902,745,0.803,"Netherlands","Holandia"
"18801","NL",2022-12-05,1.799,1.784,1.902,745,0.81,"Netherlands","Holandia"
"18802","NL",2022-11-28,1.808,1.793,1.902,745,0.816,"Netherlands","Holandia"
"18803","NL",2022-11-21,1.85,1.844,1.902,745,0.827,"Netherlands","Holandia"
"18804","NL",2022-11-14,1.944,1.937,1.902,745,0.826,"Netherlands","Holandia"
"18805","NL",2022-11-07,2.029,2.072,1.902,745,0.823,"Netherlands","Holandia"
"18806","NL",2022-10-31,2.012,2.131,1.902,745,0.828,"Netherlands","Holandia"
"18807","NL",2022-10-24,2.024,2.141,1.902,745,0.836,"Netherlands","Holandia"
"18808","NL",2022-10-17,2.032,2.118,1.904,746,0.834,"Netherlands","Holandia"
"18809","NL",2022-10-10,1.972,2.042,1.893,740,0.84,"Netherlands","Holandia"
"18810","NL",2022-10-03,1.938,1.949,1.899,744,0.839,"Netherlands","Holandia"
"18811","NL",2022-09-26,1.928,1.943,1.899,743,0.842,"Netherlands","Holandia"
"18812","NL",2022-09-19,1.945,1.979,1.872,730,0.838,"Netherlands","Holandia"
"18813","NL",2022-09-12,1.988,2.037,1.86,724,0.841,"Netherlands","Holandia"
"18814","NL",2022-09-05,2.011,2.047,1.883,759,0.846,"Netherlands","Holandia"
"18815","NL",2022-08-29,2.048,2.061,2.018,778,0.838,"Netherlands","Holandia"
"18816","NL",2022-08-22,2.038,1.94,1.902,773,0.837,"Netherlands","Holandia"
"18817","NL",2022-08-15,2.061,1.942,1.822,781,0.841,"Netherlands","Holandia"
"18818","NL",2022-08-08,2.085,1.966,1.754,761,0.862,"Netherlands","Holandia"
"18819","NL",2022-08-01,2.131,1.997,1.913,816,0.875,"Netherlands","Holandia"
"18820","NL",2022-07-25,2.143,1.996,1.877,788,0.885,"Netherlands","Holandia"
"18821","NL",2022-07-18,2.19,2.051,1.956,757,0.892,"Netherlands","Holandia"
"18822","NL",2022-07-11,2.251,2.112,1.904,783,0.909,"Netherlands","Holandia"
"18823","NL",2022-07-04,2.306,2.161,2.002,792,0.923,"Netherlands","Holandia"
"18824","NL",2022-06-27,2.336,2.185,2.09,795,0.989,"Netherlands","Holandia"
"18825","NL",2022-06-20,2.356,2.187,2.09,811,1.002,"Netherlands","Holandia"
"18826","NL",2022-06-13,2.369,2.168,2.071,859,1.015,"Netherlands","Holandia"
"18827","NL",2022-06-06,2.368,2.065,2.003,826,1.022,"Netherlands","Holandia"
"18828","NL",2022-05-30,2.25,1.962,1.896,813,1.036,"Netherlands","Holandia"
"18829","NL",2022-05-23,2.225,1.954,1.816,808,1.051,"Netherlands","Holandia"
"18830","NL",2022-05-16,2.179,1.988,1.885,812,1.085,"Netherlands","Holandia"
"18831","NL",2022-05-09,2.153,2.046,1.892,819,1.103,"Netherlands","Holandia"
"18832","NL",2022-05-02,2.112,2.022,1.991,813,1.105,"Netherlands","Holandia"
"18833","NL",2022-04-25,2.088,1.997,1.858,790,1.094,"Netherlands","Holandia"
"18834","NL",2022-04-11,2.085,2.003,1.717,760,1.119,"Netherlands","Holandia"
"18835","NL",2022-04-04,2.112,2.036,1.735,795,1.121,"Netherlands","Holandia"
"18836","NL",2022-03-28,2.331,2.187,2.011,882,1.154,"Netherlands","Holandia"
"18837","NL",2022-03-21,2.288,2.152,1.879,794,1.114,"Netherlands","Holandia"
"18838","NL",2022-03-14,2.336,2.22,1.83,864,1.096,"Netherlands","Holandia"
"18839","NL",2022-03-07,2.236,1.972,1.963,887,1.021,"Netherlands","Holandia"
"18840","NL",2022-02-28,2.099,1.788,1.618,726,0.935,"Netherlands","Holandia"
"18841","NL",2022-02-21,2.055,1.746,1.586,701,0.916,"Netherlands","Holandia"
"18842","NL",2022-02-14,2.048,1.748,1.604,708,0.914,"Netherlands","Holandia"
"18843","NL",2022-02-07,2.028,1.729,1.606,710,0.914,"Netherlands","Holandia"
"18844","NL",2022-01-31,2.01,1.716,1.583,684,0.921,"Netherlands","Holandia"
"18845","NL",2022-01-24,2.002,1.698,1.537,662,0.916,"Netherlands","Holandia"
"18846","NL",2022-01-17,1.985,1.666,1.514,635,0.904,"Netherlands","Holandia"
"18847","NL",2022-01-10,1.979,1.645,1.486,625,0.905,"Netherlands","Holandia"
"18848","NL",2022-01-03,1.976,1.62,1.432,596,0.915,"Netherlands","Holandia"
"18849","NL",2021-12-20,1.963,1.597,1.397,578,0.938,"Netherlands","Holandia"
"18850","NL",2021-12-13,1.975,1.606,1.404,591,0.922,"Netherlands","Holandia"
"18851","NL",2021-12-06,1.979,1.607,1.373,563,0.931,"Netherlands","Holandia"
"18852","NL",2021-11-29,2.007,1.634,1.356,572,0.938,"Netherlands","Holandia"
"18853","NL",2021-11-22,2.019,1.646,1.413,601,0.94,"Netherlands","Holandia"
"18854","NL",2021-11-15,2.011,1.642,1.443,616,0.93,"Netherlands","Holandia"
"18855","NL",2021-11-08,1.992,1.639,1.456,618,0.935,"Netherlands","Holandia"
"18856","NL",2021-11-01,1.978,1.64,1.448,620,0.935,"Netherlands","Holandia"
"18857","NL",2021-10-25,1.966,1.637,1.471,632,0.922,"Netherlands","Holandia"
"18858","NL",2021-10-18,1.959,1.628,1.489,634,0.915,"Netherlands","Holandia"
"18859","NL",2021-10-11,1.935,1.595,1.461,631,0.866,"Netherlands","Holandia"
"18860","NL",2021-10-04,1.862,1.516,1.39,594,0.814,"Netherlands","Holandia"
"18861","NL",2021-09-27,1.856,1.509,1.39,594,0.807,"Netherlands","Holandia"
"18862","NL",2021-09-20,1.859,1.499,1.361,571,0.807,"Netherlands","Holandia"
"18863","NL",2021-09-13,1.85,1.48,1.335,560,0.778,"Netherlands","Holandia"
"18864","NL",2021-09-06,1.845,1.476,1.344,564,0.775,"Netherlands","Holandia"
"18865","NL",2021-08-30,1.84,1.465,1.33,541,0.772,"Netherlands","Holandia"
"18866","NL",2021-08-23,1.83,1.45,1.276,505,0.756,"Netherlands","Holandia"
"18867","NL",2021-08-16,1.841,1.458,1.313,533,0.756,"Netherlands","Holandia"
"18868","NL",2021-08-09,1.843,1.461,1.309,532,0.763,"Netherlands","Holandia"
"18869","NL",2021-08-02,1.844,1.468,1.338,558,0.765,"Netherlands","Holandia"
"18870","NL",2021-07-26,1.829,1.461,1.33,549,0.759,"Netherlands","Holandia"
"18871","NL",2021-07-19,1.84,1.464,1.325,547,0.747,"Netherlands","Holandia"
"18872","NL",2021-07-12,1.836,1.467,1.34,555,0.746,"Netherlands","Holandia"
"18873","NL",2021-07-05,1.828,1.47,1.341,561,0.737,"Netherlands","Holandia"
"18874","NL",2021-06-28,1.815,1.461,1.328,547,0.74,"Netherlands","Holandia"
"18875","NL",2021-06-21,1.8,1.454,1.318,529,0.741,"Netherlands","Holandia"
"18876","NL",2021-06-14,1.785,1.437,1.305,512,0.737,"Netherlands","Holandia"
"18877","NL",2021-06-07,1.786,1.43,1.297,515,0.738,"Netherlands","Holandia"
"18878","NL",2021-05-31,1.767,1.404,1.278,497,0.739,"Netherlands","Holandia"
"18879","NL",2021-05-24,1.769,1.404,1.259,478,0.74,"Netherlands","Holandia"
"18880","NL",2021-05-17,1.781,1.414,1.271,491,0.742,"Netherlands","Holandia"
"18881","NL",2021-05-10,1.779,1.417,1.269,510,0.737,"Netherlands","Holandia"
"18882","NL",2021-05-03,1.771,1.408,1.25,497,0.749,"Netherlands","Holandia"
"18883","NL",2021-04-26,1.763,1.395,1.243,496,0.73,"Netherlands","Holandia"
"18884","NL",2021-04-19,1.752,1.391,1.25,507,0.744,"Netherlands","Holandia"
"18885","NL",2021-04-12,1.735,1.382,1.129,581,0.75,"Netherlands","Holandia"
"18886","NL",2021-03-29,1.727,1.383,1.144,594,0.742,"Netherlands","Holandia"
"18887","NL",2021-03-22,1.737,1.391,1.143,589,0.744,"Netherlands","Holandia"
"18888","NL",2021-03-15,1.747,1.405,1.177,628,0.746,"Netherlands","Holandia"
"18889","NL",2021-03-08,1.721,1.398,1.186,626,0.728,"Netherlands","Holandia"
"18890","NL",2021-03-01,1.709,1.392,1.157,600,0.738,"Netherlands","Holandia"
"18891","NL",2021-02-22,1.697,1.38,1.138,593,0.717,"Netherlands","Holandia"
"18892","NL",2021-02-15,1.674,1.349,1.135,574,0.701,"Netherlands","Holandia"
"18893","NL",2021-02-08,1.667,1.34,1.133,566,0.697,"Netherlands","Holandia"
"18894","NL",2021-02-01,1.635,1.31,1.089,522,0.674,"Netherlands","Holandia"
"18895","NL",2021-01-25,1.627,1.302,1.085,520,0.687,"Netherlands","Holandia"
"18896","NL",2021-01-18,1.632,1.307,1.08,523,0.689,"Netherlands","Holandia"
"18897","NL",2021-01-11,1.612,1.286,1.073,512,0.661,"Netherlands","Holandia"
"18898","NL",2020-12-21,1.561,1.243,1.032,501,0.628,"Netherlands","Holandia"
"18899","NL",2020-12-14,1.554,1.232,1.019,484,0.615,"Netherlands","Holandia"
"18900","NL",2020-12-07,1.544,1.222,1.019,470,0.614,"Netherlands","Holandia"
"18901","NL",2020-11-30,1.546,1.223,1.021,470,0.622,"Netherlands","Holandia"
"18902","NL",2020-11-23,1.528,1.198,0.998,437,0.628,"Netherlands","Holandia"
"18903","NL",2020-11-16,1.529,1.191,1.002,425,0.63,"Netherlands","Holandia"
"18904","NL",2020-11-09,1.512,1.166,0.976,405,0.626,"Netherlands","Holandia"
"18905","NL",2020-11-02,1.52,1.159,0.962,390,0.629,"Netherlands","Holandia"
"18906","NL",2020-10-26,1.547,1.179,0.985,415,0.634,"Netherlands","Holandia"
"18907","NL",2020-10-19,1.565,1.177,0.996,426,0.622,"Netherlands","Holandia"
"18908","NL",2020-10-12,1.574,1.179,0.993,430,0.609,"Netherlands","Holandia"
"18909","NL",2020-10-05,1.566,1.165,0.971,395,0.602,"Netherlands","Holandia"
"18910","NL",2020-09-28,1.561,1.159,0.976,407,0.581,"Netherlands","Holandia"
"18911","NL",2020-09-21,1.568,1.162,0.981,411,0.58,"Netherlands","Holandia"
"18912","NL",2020-09-14,1.558,1.159,0.951,391,0.58,"Netherlands","Holandia"
"18913","NL",2020-09-07,1.572,1.183,0.964,408,0.575,"Netherlands","Holandia"
"18914","NL",2020-08-31,1.577,1.204,0.981,437,0.591,"Netherlands","Holandia"
"18915","NL",2020-08-24,1.569,1.207,0.978,435,0.592,"Netherlands","Holandia"
"18916","NL",2020-08-17,1.572,1.211,0.975,449,0.586,"Netherlands","Holandia"
"18917","NL",2020-08-10,1.558,1.212,0.972,443,0.586,"Netherlands","Holandia"
"18918","NL",2020-08-03,1.55,1.209,0.964,436,0.586,"Netherlands","Holandia"
"18919","NL",2020-07-27,1.561,1.221,0.965,454,0.591,"Netherlands","Holandia"
"18920","NL",2020-07-20,1.557,1.218,0.967,453,0.597,"Netherlands","Holandia"
"18921","NL",2020-07-13,1.569,1.224,0.978,463,0.595,"Netherlands","Holandia"
"18922","NL",2020-07-06,1.565,1.221,0.953,437,0.584,"Netherlands","Holandia"
"18923","NL",2020-06-29,1.565,1.216,0.956,437,0.589,"Netherlands","Holandia"
"18924","NL",2020-06-22,1.56,1.213,0.978,462,0.585,"Netherlands","Holandia"
"18925","NL",2020-06-15,1.535,1.198,0.941,420,0.578,"Netherlands","Holandia"
"18926","NL",2020-06-08,1.518,1.191,0.962,432,0.549,"Netherlands","Holandia"
"18927","NL",2020-06-01,1.51,1.193,0.921,383,0.552,"Netherlands","Holandia"
"18928","NL",2020-05-25,1.507,1.199,0.916,380,0.539,"Netherlands","Holandia"
"18929","NL",2020-05-18,1.483,1.191,0.899,351,0.54,"Netherlands","Holandia"
"18930","NL",2020-05-11,1.466,1.203,0.875,331,0.535,"Netherlands","Holandia"
"18931","NL",2020-05-04,1.461,1.202,0.825,292,0.548,"Netherlands","Holandia"
"18932","NL",2020-04-27,1.458,1.202,0.826,294,0.542,"Netherlands","Holandia"
"18933","NL",2020-04-20,1.469,1.227,0.872,361,0.542,"Netherlands","Holandia"
"18934","NL",2020-04-06,1.477,1.239,0.883,392,0.56,"Netherlands","Holandia"
"18935","NL",2020-03-30,1.502,1.238,0.865,403,0.575,"Netherlands","Holandia"
"18936","NL",2020-03-23,1.548,1.242,0.865,394,0.601,"Netherlands","Holandia"
"18937","NL",2020-03-16,1.551,1.244,0.909,435,0.6,"Netherlands","Holandia"
"18938","NL",2020-03-09,1.622,1.313,0.981,510,0.629,"Netherlands","Holandia"
"18939","NL",2020-03-02,1.651,1.342,1.025,552,0.646,"Netherlands","Holandia"
"18940","NL",2020-02-24,1.682,1.375,1.102,639,0.656,"Netherlands","Holandia"
"18941","NL",2020-02-17,1.66,1.358,1.111,646,0.66,"Netherlands","Holandia"
"18942","NL",2020-02-10,1.662,1.355,1.106,623,0.689,"Netherlands","Holandia"
"18943","NL",2020-02-03,1.669,1.37,1.123,615,0.699,"Netherlands","Holandia"
"18944","NL",2020-01-27,1.684,1.389,1.135,655,0.71,"Netherlands","Holandia"
"18945","NL",2020-01-20,1.697,1.408,1.184,687,0.705,"Netherlands","Holandia"
"18946","NL",2020-01-13,1.714,1.437,1.191,693,0.697,"Netherlands","Holandia"
"18947","NL",2020-01-06,1.716,1.441,1.209,741,0.688,"Netherlands","Holandia"
"18948","NL",2019-12-16,1.667,1.384,1.131,711,0.659,"Netherlands","Holandia"
"18949","NL",2019-12-09,1.655,1.373,1.129,709,0.662,"Netherlands","Holandia"
"18950","NL",2019-12-02,1.663,1.385,1.093,695,0.661,"Netherlands","Holandia"
"18951","NL",2019-11-25,1.663,1.371,1.097,705,0.641,"Netherlands","Holandia"
"18952","NL",2019-11-18,1.652,1.367,1.106,710,0.634,"Netherlands","Holandia"
"18953","NL",2019-11-11,1.668,1.373,1.098,697,0.637,"Netherlands","Holandia"
"18954","NL",2019-11-04,1.651,1.367,1.094,691,0.631,"Netherlands","Holandia"
"18955","NL",2019-10-28,1.645,1.371,1.09,701,0.624,"Netherlands","Holandia"
"18956","NL",2019-10-21,1.635,1.37,1.088,697,0.612,"Netherlands","Holandia"
"18957","NL",2019-10-14,1.637,1.369,1.097,713,0.597,"Netherlands","Holandia"
"18958","NL",2019-10-07,1.658,1.369,1.101,700,0.593,"Netherlands","Holandia"
"18959","NL",2019-09-30,1.655,1.384,1.081,731,0.59,"Netherlands","Holandia"
"18960","NL",2019-09-23,1.676,1.396,1.094,742,0.584,"Netherlands","Holandia"
"18961","NL",2019-09-16,1.638,1.367,1.076,705,0.575,"Netherlands","Holandia"
"18962","NL",2019-09-09,1.634,1.346,1.069,701,0.577,"Netherlands","Holandia"
"18963","NL",2019-09-02,1.634,1.33,1.052,688,0.575,"Netherlands","Holandia"
"18964","NL",2019-08-26,1.642,1.334,1.053,679,0.578,"Netherlands","Holandia"
"18965","NL",2019-08-19,1.643,1.321,1.032,683,0.588,"Netherlands","Holandia"
"18966","NL",2019-08-12,1.649,1.321,1.034,671,0.6,"Netherlands","Holandia"
"18967","NL",2019-08-05,1.681,1.348,1.084,697,0.619,"Netherlands","Holandia"
"18968","NL",2019-07-29,1.671,1.343,1.103,702,0.622,"Netherlands","Holandia"
"18969","NL",2019-07-22,1.681,1.344,1.103,685,0.633,"Netherlands","Holandia"
"18970","NL",2019-07-15,1.69,1.358,1.14,714,0.614,"Netherlands","Holandia"
"18971","NL",2019-07-08,1.659,1.339,1.124,686,0.616,"Netherlands","Holandia"
"18972","NL",2019-07-01,1.658,1.345,1.129,699,0.625,"Netherlands","Holandia"
"18973","NL",2019-06-24,1.634,1.323,1.107,694,0.624,"Netherlands","Holandia"
"18974","NL",2019-06-17,1.651,1.312,1.079,673,0.626,"Netherlands","Holandia"
"18975","NL",2019-06-10,1.677,1.336,1.096,665,0.651,"Netherlands","Holandia"
"18976","NL",2019-06-03,1.717,1.377,1.088,675,0.664,"Netherlands","Holandia"
"18977","NL",2019-05-27,1.733,1.391,1.099,720,0.658,"Netherlands","Holandia"
"18978","NL",2019-05-20,1.736,1.403,1.131,773,0.661,"Netherlands","Holandia"
"18979","NL",2019-05-13,1.709,1.386,1.122,748,0.671,"Netherlands","Holandia"
"18980","NL",2019-05-06,1.722,1.396,1.127,763,0.675,"Netherlands","Holandia"
"18981","NL",2019-04-29,1.727,1.395,1.137,745,0.67,"Netherlands","Holandia"
"18982","NL",2019-04-15,1.714,1.379,1.135,747,0.669,"Netherlands","Holandia"
"18983","NL",2019-04-08,1.688,1.366,1.131,733,0.66,"Netherlands","Holandia"
"18984","NL",2019-04-01,1.665,1.359,1.127,716,0.663,"Netherlands","Holandia"
"18985","NL",2019-03-25,1.633,1.361,1.109,706,0.66,"Netherlands","Holandia"
"18986","NL",2019-03-18,1.622,1.367,1.121,714,0.664,"Netherlands","Holandia"
"18987","NL",2019-03-11,1.609,1.37,1.113,713,0.656,"Netherlands","Holandia"
"18988","NL",2019-03-04,1.598,1.361,1.114,716,0.647,"Netherlands","Holandia"
"18989","NL",2019-02-25,1.609,1.37,1.122,731,0.649,"Netherlands","Holandia"
"18990","NL",2019-02-18,1.589,1.357,1.122,729,0.65,"Netherlands","Holandia"
"18991","NL",2019-02-11,1.562,1.331,1.094,687,0.64,"Netherlands","Holandia"
"18992","NL",2019-02-04,1.555,1.323,1.087,678,0.643,"Netherlands","Holandia"
"18993","NL",2019-01-28,1.566,1.327,1.076,672,0.631,"Netherlands","Holandia"
"18994","NL",2019-01-21,1.562,1.318,1.076,678,0.635,"Netherlands","Holandia"
"18995","NL",2019-01-14,1.556,1.313,1.063,671,0.633,"Netherlands","Holandia"
"18996","NL",2019-01-07,1.519,1.277,1.043,641,0.63,"Netherlands","Holandia"
"18997","NL",2018-12-17,1.516,1.299,1.048,666,0.655,"Netherlands","Holandia"
"18998","NL",2018-12-10,1.522,1.312,1.075,687,0.656,"Netherlands","Holandia"
"18999","NL",2018-12-03,1.538,1.337,1.078,681,0.661,"Netherlands","Holandia"
"19000","NL",2018-11-26,1.559,1.361,1.066,687,0.676,"Netherlands","Holandia"
"19001","NL",2018-11-19,1.575,1.376,1.112,754,0.697,"Netherlands","Holandia"
"19002","NL",2018-11-12,1.592,1.385,1.131,761,0.712,"Netherlands","Holandia"
"19003","NL",2018-11-05,1.625,1.406,1.145,774,0.73,"Netherlands","Holandia"
"19004","NL",2018-10-29,1.642,1.412,1.178,821,0.745,"Netherlands","Holandia"
"19005","NL",2018-10-22,1.642,1.412,1.179,823,0.745,"Netherlands","Holandia"
"19006","NL",2018-10-15,1.667,1.424,1.167,818,0.746,"Netherlands","Holandia"
"19007","NL",2018-10-08,1.691,1.436,1.188,849,0.74,"Netherlands","Holandia"
"19008","NL",2018-10-01,1.686,1.398,1.163,828,0.728,"Netherlands","Holandia"
"19009","NL",2018-09-24,1.677,1.379,1.128,774,0.726,"Netherlands","Holandia"
"19010","NL",2018-09-17,1.681,1.385,1.114,769,0.719,"Netherlands","Holandia"
"19011","NL",2018-09-10,1.681,1.388,1.116,772,0.706,"Netherlands","Holandia"
"19012","NL",2018-09-03,1.687,1.379,1.132,784,0.696,"Netherlands","Holandia"
"19013","NL",2018-08-27,1.688,1.367,1.127,776,0.689,"Netherlands","Holandia"
"19014","NL",2018-08-20,1.682,1.363,1.118,750,0.691,"Netherlands","Holandia"
"19015","NL",2018-08-13,1.679,1.355,1.126,758,0.693,"Netherlands","Holandia"
"19016","NL",2018-08-06,1.688,1.349,1.126,746,0.695,"Netherlands","Holandia"
"19017","NL",2018-07-30,1.676,1.363,1.131,748,0.689,"Netherlands","Holandia"
"19018","NL",2018-07-23,1.649,1.341,1.131,743,0.691,"Netherlands","Holandia"
